FID,id,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,geom
focos_brasil_ontem_hoje_ref.cf6305b9-a4dd-36d7-b3c5-de0c7f5c00b3,cf6305b9-a4dd-36d7-b3c5-de0c7f5c00b3,-52.32902,-17.30415,2022-05-19T17:02:00,AQUA_M-T,MINEIROS,GOIÁS,Brasil,5213103,52,33,,,,Cerrado,POINT (-17.30415 -52.32902)
focos_brasil_ontem_hoje_ref.61548339-2493-3f5d-a6b6-217dc229f726,61548339-2493-3f5d-a6b6-217dc229f726,-51.56264,-16.15991,2022-05-19T17:02:00,AQUA_M-T,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,,,,Cerrado,POINT (-16.15991 -51.56264)
focos_brasil_ontem_hoje_ref.0f93074e-2d46-3998-85e6-60cfee3ec3f8,0f93074e-2d46-3998-85e6-60cfee3ec3f8,-52.31558,-17.30249,2022-05-19T17:02:00,AQUA_M-T,MINEIROS,GOIÁS,Brasil,5213103,52,33,,,,Cerrado,POINT (-17.30249 -52.31558)
focos_brasil_ontem_hoje_ref.c65456fa-3320-3743-b4f9-587587800c4f,c65456fa-3320-3743-b4f9-587587800c4f,-53.74503,-15.70919,2022-05-19T17:02:00,AQUA_M-T,GENERAL CARNEIRO,MATO GROSSO,Brasil,5103908,51,33,,,,Cerrado,POINT (-15.70919 -53.74503)
focos_brasil_ontem_hoje_ref.3f232eed-d386-3467-a812-1b758917d599,3f232eed-d386-3467-a812-1b758917d599,-53.75632,-15.70733,2022-05-19T17:02:00,AQUA_M-T,GENERAL CARNEIRO,MATO GROSSO,Brasil,5103908,51,33,,,,Cerrado,POINT (-15.70733 -53.75632)
focos_brasil_ontem_hoje_ref.0cc8d44e-c875-333c-97d8-fe9d61d8e3b2,0cc8d44e-c875-333c-97d8-fe9d61d8e3b2,-52.47451,-13.32728,2022-05-19T17:02:00,AQUA_M-T,CANARANA,MATO GROSSO,Brasil,5102702,51,33,,,,Amazônia,POINT (-13.32728 -52.47451)
focos_brasil_ontem_hoje_ref.a910bd25-4468-3929-81ac-347e22e53e56,a910bd25-4468-3929-81ac-347e22e53e56,-53.3637,-14.23316,2022-05-19T17:02:00,AQUA_M-T,CAMPINÁPOLIS,MATO GROSSO,Brasil,5102603,51,33,,,,Cerrado,POINT (-14.23316 -53.3637)
focos_brasil_ontem_hoje_ref.b375fb3e-969d-35a7-bdc4-1a11f291af0d,b375fb3e-969d-35a7-bdc4-1a11f291af0d,-53.30177,-13.14979,2022-05-19T17:02:00,AQUA_M-T,GAÚCHA DO NORTE,MATO GROSSO,Brasil,5103858,51,33,,,,Amazônia,POINT (-13.14979 -53.30177)
focos_brasil_ontem_hoje_ref.c5f3919b-fb30-3043-baca-f2ab242d6933,c5f3919b-fb30-3043-baca-f2ab242d6933,-56.82161,-12.80864,2022-05-19T17:02:00,AQUA_M-T,NOVA MARINGÁ,MATO GROSSO,Brasil,5108907,51,33,,,,Amazônia,POINT (-12.80864 -56.82161)
focos_brasil_ontem_hoje_ref.5c87a47b-81cf-36e5-9c04-378c3670efbe,5c87a47b-81cf-36e5-9c04-378c3670efbe,-47.69395,-12.6445,2022-05-19T17:02:00,AQUA_M-T,PARANÃ,TOCANTINS,Brasil,1716208,17,33,,,,Cerrado,POINT (-12.6445 -47.69395)
focos_brasil_ontem_hoje_ref.6057e434-15e7-3be0-8e57-7ee1b209d211,6057e434-15e7-3be0-8e57-7ee1b209d211,-54.42034,-12.61811,2022-05-19T17:02:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,,,,Amazônia,POINT (-12.61811 -54.42034)
focos_brasil_ontem_hoje_ref.c855186a-7a56-341f-855e-1d3d3a8927d5,c855186a-7a56-341f-855e-1d3d3a8927d5,-54.41235,-12.60768,2022-05-19T17:02:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,,,,Amazônia,POINT (-12.60768 -54.41235)
focos_brasil_ontem_hoje_ref.e9db8e7b-e8d0-3aaa-b3ad-458d241bc32b,e9db8e7b-e8d0-3aaa-b3ad-458d241bc32b,-54.39659,-12.60562,2022-05-19T17:02:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,,,,Amazônia,POINT (-12.60562 -54.39659)
focos_brasil_ontem_hoje_ref.5542c7a1-b79f-3ec9-94b5-b2f88e062427,5542c7a1-b79f-3ec9-94b5-b2f88e062427,-54.40459,-12.61615,2022-05-19T17:02:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,,,,Amazônia,POINT (-12.61615 -54.40459)
focos_brasil_ontem_hoje_ref.8772e411-71e1-3e3d-b667-37e8f11ab840,8772e411-71e1-3e3d-b667-37e8f11ab840,-54.40596,-12.60455,2022-05-19T17:02:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,,,,Amazônia,POINT (-12.60455 -54.40596)
focos_brasil_ontem_hoje_ref.1ea515d2-1675-315b-91b8-2f91fe5d5ad2,1ea515d2-1675-315b-91b8-2f91fe5d5ad2,-54.39021,-12.60261,2022-05-19T17:02:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,,,,Amazônia,POINT (-12.60261 -54.39021)
focos_brasil_ontem_hoje_ref.0725a8a7-06bc-3ba9-a48e-28b3af8dc647,0725a8a7-06bc-3ba9-a48e-28b3af8dc647,-54.39954,-12.58247,2022-05-19T17:02:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,5106240,51,33,,,,Amazônia,POINT (-12.58247 -54.39954)
focos_brasil_ontem_hoje_ref.254f0e5f-1962-35d0-8224-53e2321b988c,254f0e5f-1962-35d0-8224-53e2321b988c,-47.94756,-12.58022,2022-05-19T17:02:00,AQUA_M-T,PARANÃ,TOCANTINS,Brasil,1716208,17,33,,,,Cerrado,POINT (-12.58022 -47.94756)
focos_brasil_ontem_hoje_ref.2d4c5012-72ce-35e9-894a-645919af2198,2d4c5012-72ce-35e9-894a-645919af2198,-47.93798,-12.57879,2022-05-19T17:02:00,AQUA_M-T,PARANÃ,TOCANTINS,Brasil,1716208,17,33,,,,Cerrado,POINT (-12.57879 -47.93798)
focos_brasil_ontem_hoje_ref.0dcd3435-d5a3-3404-9d17-ed6a074007da,0dcd3435-d5a3-3404-9d17-ed6a074007da,-48.83957,-12.42686,2022-05-19T17:02:00,AQUA_M-T,TALISMÃ,TOCANTINS,Brasil,1720978,17,33,,,,Cerrado,POINT (-12.42686 -48.83957)
focos_brasil_ontem_hoje_ref.78a0908a-95ff-3d3e-8f90-39b896daf04d,78a0908a-95ff-3d3e-8f90-39b896daf04d,-48.83039,-12.42553,2022-05-19T17:02:00,AQUA_M-T,TALISMÃ,TOCANTINS,Brasil,1720978,17,33,,,,Cerrado,POINT (-12.42553 -48.83039)
focos_brasil_ontem_hoje_ref.c054182f-c6f5-3c94-8267-0ee0cd5c1bbb,c054182f-c6f5-3c94-8267-0ee0cd5c1bbb,-49.72849,-12.20515,2022-05-19T17:02:00,AQUA_M-T,SANDOLÂNDIA,TOCANTINS,Brasil,1718840,17,33,,,,Cerrado,POINT (-12.20515 -49.72849)
focos_brasil_ontem_hoje_ref.0bfb6600-1cf9-3469-8188-dc671b26fa46,0bfb6600-1cf9-3469-8188-dc671b26fa46,-49.73764,-12.20646,2022-05-19T17:02:00,AQUA_M-T,SANDOLÂNDIA,TOCANTINS,Brasil,1718840,17,33,,,,Cerrado,POINT (-12.20646 -49.73764)
focos_brasil_ontem_hoje_ref.f92f5f91-6ce4-3c2f-9908-4bdf4d74f2aa,f92f5f91-6ce4-3c2f-9908-4bdf4d74f2aa,-48.34223,-12.1697,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-12.1697 -48.34223)
focos_brasil_ontem_hoje_ref.a8f15eed-85f3-3278-af2c-a25965b7659a,a8f15eed-85f3-3278-af2c-a25965b7659a,-48.33287,-12.16832,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-12.16832 -48.33287)
focos_brasil_ontem_hoje_ref.ec1e6042-b63f-3c08-9334-41e1df7b689e,ec1e6042-b63f-3c08-9334-41e1df7b689e,-48.58628,-12.11297,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-12.11297 -48.58628)
focos_brasil_ontem_hoje_ref.b51af627-3192-3a79-9570-fd4e6e57c60f,b51af627-3192-3a79-9570-fd4e6e57c60f,-48.58767,-12.10394,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-12.10394 -48.58767)
focos_brasil_ontem_hoje_ref.eded2812-bbe5-3443-a71b-b6f814c6b268,eded2812-bbe5-3443-a71b-b6f814c6b268,-48.57839,-12.10257,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-12.10257 -48.57839)
focos_brasil_ontem_hoje_ref.348daedb-b84d-3084-ab69-6836bcc4938c,348daedb-b84d-3084-ab69-6836bcc4938c,-47.38764,-12.08923,2022-05-19T17:02:00,AQUA_M-T,CONCEIÇÃO DO TOCANTINS,TOCANTINS,Brasil,1705607,17,33,,,,Cerrado,POINT (-12.08923 -47.38764)
focos_brasil_ontem_hoje_ref.a5600f34-c6da-3c29-9b0d-be56059f8cf7,a5600f34-c6da-3c29-9b0d-be56059f8cf7,-54.47789,-12.08912,2022-05-19T17:02:00,AQUA_M-T,FELIZ NATAL,MATO GROSSO,Brasil,5103700,51,33,,,,Amazônia,POINT (-12.08912 -54.47789)
focos_brasil_ontem_hoje_ref.d8a6424f-a8fa-3001-a99e-48d0b4b1ae89,d8a6424f-a8fa-3001-a99e-48d0b4b1ae89,-47.3977,-12.09077,2022-05-19T17:02:00,AQUA_M-T,CONCEIÇÃO DO TOCANTINS,TOCANTINS,Brasil,1705607,17,33,,,,Cerrado,POINT (-12.09077 -47.3977)
focos_brasil_ontem_hoje_ref.af7ed50a-99df-31b7-96a5-7b2e5b825ffd,af7ed50a-99df-31b7-96a5-7b2e5b825ffd,-47.39399,-12.08535,2022-05-19T17:02:00,AQUA_M-T,CONCEIÇÃO DO TOCANTINS,TOCANTINS,Brasil,1705607,17,33,,,,Cerrado,POINT (-12.08535 -47.39399)
focos_brasil_ontem_hoje_ref.8a42ae8b-7343-347c-9c07-6a901bf7d712,8a42ae8b-7343-347c-9c07-6a901bf7d712,-54.47943,-12.07757,2022-05-19T17:02:00,AQUA_M-T,FELIZ NATAL,MATO GROSSO,Brasil,5103700,51,33,,,,Amazônia,POINT (-12.07757 -54.47943)
focos_brasil_ontem_hoje_ref.566c0922-de2d-35dd-b3ec-58de9043ea71,566c0922-de2d-35dd-b3ec-58de9043ea71,-54.02168,-12.06535,2022-05-19T17:02:00,AQUA_M-T,FELIZ NATAL,MATO GROSSO,Brasil,5103700,51,33,,,,Amazônia,POINT (-12.06535 -54.02168)
focos_brasil_ontem_hoje_ref.a8c68be0-97c6-3cd8-bc43-3f8af76f3498,a8c68be0-97c6-3cd8-bc43-3f8af76f3498,-49.70104,-11.97147,2022-05-19T17:02:00,AQUA_M-T,FORMOSO DO ARAGUAIA,TOCANTINS,Brasil,1708205,17,33,,,,Cerrado,POINT (-11.97147 -49.70104)
focos_brasil_ontem_hoje_ref.739d84d9-5856-3ece-a93f-3ae27fbd5859,739d84d9-5856-3ece-a93f-3ae27fbd5859,-49.69191,-11.97017,2022-05-19T17:02:00,AQUA_M-T,FORMOSO DO ARAGUAIA,TOCANTINS,Brasil,1708205,17,33,,,,Cerrado,POINT (-11.97017 -49.69191)
focos_brasil_ontem_hoje_ref.8a187c5b-4814-3d46-b776-4a30d814fe87,8a187c5b-4814-3d46-b776-4a30d814fe87,-48.25206,-11.96287,2022-05-19T17:02:00,AQUA_M-T,SÃO VALÉRIO,TOCANTINS,Brasil,1720499,17,33,,,,Cerrado,POINT (-11.96287 -48.25206)
focos_brasil_ontem_hoje_ref.2def4361-d5ab-3914-a09b-a0c9311c6107,2def4361-d5ab-3914-a09b-a0c9311c6107,-50.69236,-11.94533,2022-05-19T17:02:00,AQUA_M-T,NOVO SANTO ANTÔNIO,MATO GROSSO,Brasil,5106315,51,33,,,,Cerrado,POINT (-11.94533 -50.69236)
focos_brasil_ontem_hoje_ref.4a660eab-1dfa-35ea-9a5e-745c21925d3b,4a660eab-1dfa-35ea-9a5e-745c21925d3b,-50.70186,-11.94665,2022-05-19T17:02:00,AQUA_M-T,NOVO SANTO ANTÔNIO,MATO GROSSO,Brasil,5106315,51,33,,,,Cerrado,POINT (-11.94665 -50.70186)
focos_brasil_ontem_hoje_ref.b5d6eb37-8f2f-3189-aebe-a338d3620446,b5d6eb37-8f2f-3189-aebe-a338d3620446,-50.7032,-11.9375,2022-05-19T17:02:00,AQUA_M-T,NOVO SANTO ANTÔNIO,MATO GROSSO,Brasil,5106315,51,33,,,,Cerrado,POINT (-11.9375 -50.7032)
focos_brasil_ontem_hoje_ref.fd6319a8-ab9d-3459-a5e0-f0cf0cc25168,fd6319a8-ab9d-3459-a5e0-f0cf0cc25168,-48.46658,-11.92052,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-11.92052 -48.46658)
focos_brasil_ontem_hoje_ref.5072cab7-cb1a-3c9e-b15e-1ab1300311d2,5072cab7-cb1a-3c9e-b15e-1ab1300311d2,-57.78712,-11.89661,2022-05-19T17:02:00,AQUA_M-T,JUARA,MATO GROSSO,Brasil,5105101,51,33,,,,Amazônia,POINT (-11.89661 -57.78712)
focos_brasil_ontem_hoje_ref.2b276aa4-06f1-35f0-88ad-3187f51587ed,2b276aa4-06f1-35f0-88ad-3187f51587ed,-46.80393,-11.78291,2022-05-19T17:02:00,AQUA_M-T,DIANÓPOLIS,TOCANTINS,Brasil,1707009,17,33,,,,Cerrado,POINT (-11.78291 -46.80393)
focos_brasil_ontem_hoje_ref.a6f0f6a3-888f-3ba8-8607-d890df01733e,a6f0f6a3-888f-3ba8-8607-d890df01733e,-47.42498,-11.81313,2022-05-19T17:02:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,POINT (-11.81313 -47.42498)
focos_brasil_ontem_hoje_ref.8839f258-adc0-32f7-90d4-e5e983622990,8839f258-adc0-32f7-90d4-e5e983622990,-57.7659,-11.89397,2022-05-19T17:02:00,AQUA_M-T,JUARA,MATO GROSSO,Brasil,5105101,51,33,,,,Amazônia,POINT (-11.89397 -57.7659)
focos_brasil_ontem_hoje_ref.54cc441b-bd9e-318e-a698-14b32db87cbd,54cc441b-bd9e-318e-a698-14b32db87cbd,-57.75907,-11.89347,2022-05-19T17:02:00,AQUA_M-T,JUARA,MATO GROSSO,Brasil,5105101,51,33,,,,Amazônia,POINT (-11.89347 -57.75907)
focos_brasil_ontem_hoje_ref.dc45b36b-913d-3a57-b289-e2587cdeffb6,dc45b36b-913d-3a57-b289-e2587cdeffb6,-47.43508,-11.81464,2022-05-19T17:02:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,POINT (-11.81464 -47.43508)
focos_brasil_ontem_hoje_ref.170b834f-da03-3c95-8ed6-f3cab0bd0d02,170b834f-da03-3c95-8ed6-f3cab0bd0d02,-49.08107,-11.78071,2022-05-19T17:02:00,AQUA_M-T,GURUPI,TOCANTINS,Brasil,1709500,17,33,,,,Cerrado,POINT (-11.78071 -49.08107)
focos_brasil_ontem_hoje_ref.55ddc7b1-da82-3af7-8bf1-15b322fa49ba,55ddc7b1-da82-3af7-8bf1-15b322fa49ba,-47.23259,-11.77468,2022-05-19T17:02:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,POINT (-11.77468 -47.23259)
focos_brasil_ontem_hoje_ref.c80d0e68-4ce5-3db7-b224-a3c19ae9fdf8,c80d0e68-4ce5-3db7-b224-a3c19ae9fdf8,-47.35141,-11.7538,2022-05-19T17:02:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,POINT (-11.7538 -47.35141)
focos_brasil_ontem_hoje_ref.154c0e44-7059-33eb-8181-ce10a549ce69,154c0e44-7059-33eb-8181-ce10a549ce69,-47.3412,-11.75225,2022-05-19T17:02:00,AQUA_M-T,ALMAS,TOCANTINS,Brasil,1700400,17,33,,,,Cerrado,POINT (-11.75225 -47.3412)
focos_brasil_ontem_hoje_ref.ed53c2f5-a02c-32de-ae26-68031355c373,ed53c2f5-a02c-32de-ae26-68031355c373,-56.83773,-11.67735,2022-05-19T17:02:00,AQUA_M-T,PORTO DOS GAÚCHOS,MATO GROSSO,Brasil,5106802,51,33,,,,Amazônia,POINT (-11.67735 -56.83773)
focos_brasil_ontem_hoje_ref.93e195fe-e643-393f-8f2d-97543d6e847f,93e195fe-e643-393f-8f2d-97543d6e847f,-50.49593,-11.64174,2022-05-19T17:02:00,AQUA_M-T,FORMOSO DO ARAGUAIA,TOCANTINS,Brasil,1708205,17,33,,,,Cerrado,POINT (-11.64174 -50.49593)
focos_brasil_ontem_hoje_ref.9149a3a3-294d-3d17-b4a9-fb5738bd057c,9149a3a3-294d-3d17-b4a9-fb5738bd057c,-46.72173,-11.53607,2022-05-19T17:02:00,AQUA_M-T,DIANÓPOLIS,TOCANTINS,Brasil,1707009,17,33,,,,Cerrado,POINT (-11.53607 -46.72173)
focos_brasil_ontem_hoje_ref.4e4c3bff-c332-398d-8b1b-034f78c276c9,4e4c3bff-c332-398d-8b1b-034f78c276c9,-54.97055,-11.54754,2022-05-19T17:02:00,AQUA_M-T,CLÁUDIA,MATO GROSSO,Brasil,5103056,51,33,,,,Amazônia,POINT (-11.54754 -54.97055)
focos_brasil_ontem_hoje_ref.a8b684e9-3f65-3570-a495-6451c7b3050b,a8b684e9-3f65-3570-a495-6451c7b3050b,-48.48646,-11.51804,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-11.51804 -48.48646)
focos_brasil_ontem_hoje_ref.b95540b7-9450-3eb7-ab33-ffd93259be70,b95540b7-9450-3eb7-ab33-ffd93259be70,-48.47709,-11.51664,2022-05-19T17:02:00,AQUA_M-T,PEIXE,TOCANTINS,Brasil,1716604,17,33,,,,Cerrado,POINT (-11.51664 -48.47709)
focos_brasil_ontem_hoje_ref.86111392-5374-33f9-be79-6c14cd8c2ae9,86111392-5374-33f9-be79-6c14cd8c2ae9,-51.00359,-11.46536,2022-05-19T17:02:00,AQUA_M-T,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,,,,Cerrado,POINT (-11.46536 -51.00359)
focos_brasil_ontem_hoje_ref.26b987c2-7600-3fc5-8203-f36b38c366e2,26b987c2-7600-3fc5-8203-f36b38c366e2,-50.99397,-11.46402,2022-05-19T17:02:00,AQUA_M-T,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,,,,Cerrado,POINT (-11.46402 -50.99397)
focos_brasil_ontem_hoje_ref.ee9ba714-36f7-3545-a5c9-cd556e4e4c82,ee9ba714-36f7-3545-a5c9-cd556e4e4c82,-51.00492,-11.45615,2022-05-19T17:02:00,AQUA_M-T,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,,,,Cerrado,POINT (-11.45615 -51.00492)
focos_brasil_ontem_hoje_ref.07e5ffd0-3844-322d-90a0-777240d881b7,07e5ffd0-3844-322d-90a0-777240d881b7,-54.40501,-11.42816,2022-05-19T17:02:00,AQUA_M-T,UNIÃO DO SUL,MATO GROSSO,Brasil,5108303,51,33,,,,Amazônia,POINT (-11.42816 -54.40501)
focos_brasil_ontem_hoje_ref.30df5c8f-08fe-370e-a809-988f2bfbb156,30df5c8f-08fe-370e-a809-988f2bfbb156,-52.81998,-11.40646,2022-05-19T17:02:00,AQUA_M-T,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,,,,Amazônia,POINT (-11.40646 -52.81998)
focos_brasil_ontem_hoje_ref.54a4586b-7b86-3735-80d0-1e6e1db70180,54a4586b-7b86-3735-80d0-1e6e1db70180,-50.9953,-11.45482,2022-05-19T17:02:00,AQUA_M-T,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,,,,Cerrado,POINT (-11.45482 -50.9953)
focos_brasil_ontem_hoje_ref.2e9ca2c4-6217-3e61-978a-57f15f94d92c,2e9ca2c4-6217-3e61-978a-57f15f94d92c,-51.46614,-11.22463,2022-05-19T17:02:00,AQUA_M-T,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,,,,Cerrado,POINT (-11.22463 -51.46614)
focos_brasil_ontem_hoje_ref.5c21464e-62c5-3ec8-88c2-7ef0aa669e6b,5c21464e-62c5-3ec8-88c2-7ef0aa669e6b,-46.80662,-19.61111,2022-05-19T17:00:00,AQUA_M-T,ARAXÁ,MINAS GERAIS,Brasil,3104007,31,33,,,,Cerrado,POINT (-19.61111 -46.80662)
focos_brasil_ontem_hoje_ref.a00b4824-a3ea-3d24-b6a1-3e767fa19ed3,a00b4824-a3ea-3d24-b6a1-3e767fa19ed3,-46.34424,-19.33872,2022-05-19T17:00:00,AQUA_M-T,RIO PARANAÍBA,MINAS GERAIS,Brasil,3155504,31,33,,,,Cerrado,POINT (-19.33872 -46.34424)
focos_brasil_ontem_hoje_ref.230463b3-0aa6-3721-a677-fbe0c928c21b,230463b3-0aa6-3721-a677-fbe0c928c21b,-46.60195,-18.8719,2022-05-19T17:00:00,AQUA_M-T,PATOS DE MINAS,MINAS GERAIS,Brasil,3148004,31,33,,,,Cerrado,POINT (-18.8719 -46.60195)
focos_brasil_ontem_hoje_ref.ee8f6d0d-61ac-329e-bfff-daa1f0ea2533,ee8f6d0d-61ac-329e-bfff-daa1f0ea2533,-40.95135,-21.01858,2022-05-19T17:00:00,AQUA_M-T,ITAPEMIRIM,ESPÍRITO SANTO,Brasil,3202801,32,33,,,,Mata Atlântica,POINT (-21.01858 -40.95135)
focos_brasil_ontem_hoje_ref.79606f62-351f-3e27-b5bc-ab218f2f7594,79606f62-351f-3e27-b5bc-ab218f2f7594,-41.99178,-18.87422,2022-05-19T17:00:00,AQUA_M-T,GOVERNADOR VALADARES,MINAS GERAIS,Brasil,3127701,31,33,,,,Mata Atlântica,POINT (-18.87422 -41.99178)
focos_brasil_ontem_hoje_ref.6dab7f0a-c570-39cb-aeec-5bb8b30ba1c8,6dab7f0a-c570-39cb-aeec-5bb8b30ba1c8,-44.36044,-18.48267,2022-05-19T17:00:00,AQUA_M-T,CURVELO,MINAS GERAIS,Brasil,3120904,31,33,,,,Cerrado,POINT (-18.48267 -44.36044)
focos_brasil_ontem_hoje_ref.b78b37d5-48af-35fb-8ab8-4abcf943cd2c,b78b37d5-48af-35fb-8ab8-4abcf943cd2c,-49.55843,-18.8168,2022-05-19T17:00:00,AQUA_M-T,ITUIUTABA,MINAS GERAIS,Brasil,3134202,31,33,,,,Mata Atlântica,POINT (-18.8168 -49.55843)
focos_brasil_ontem_hoje_ref.9aad9e65-ab8d-3e00-943a-75eb86a2e6fa,9aad9e65-ab8d-3e00-943a-75eb86a2e6fa,-40.2374,-17.93141,2022-05-19T17:00:00,AQUA_M-T,MUCURI,BAHIA,Brasil,2922003,29,33,,,,Mata Atlântica,POINT (-17.93141 -40.2374)
focos_brasil_ontem_hoje_ref.82eff102-0f24-382d-bdcf-955f1baa11c0,82eff102-0f24-382d-bdcf-955f1baa11c0,-45.4202,-20.81673,2022-05-19T17:00:00,AQUA_M-T,CRISTAIS,MINAS GERAIS,Brasil,3120201,31,33,,,,Cerrado,POINT (-20.81673 -45.4202)
focos_brasil_ontem_hoje_ref.1299fc90-c3b9-3c1b-aa80-3dd905a40dca,1299fc90-c3b9-3c1b-aa80-3dd905a40dca,-48.7945,-22.21963,2022-05-19T17:00:00,AQUA_M-T,BORACÉIA,SÃO PAULO,Brasil,3507308,35,33,,,,Mata Atlântica,POINT (-22.21963 -48.7945)
focos_brasil_ontem_hoje_ref.6f14601f-8565-37e8-8c05-b39600993d17,6f14601f-8565-37e8-8c05-b39600993d17,-48.7856,-22.20895,2022-05-19T17:00:00,AQUA_M-T,BORACÉIA,SÃO PAULO,Brasil,3507308,35,33,,,,Mata Atlântica,POINT (-22.20895 -48.7856)
focos_brasil_ontem_hoje_ref.56c28e0e-7201-3348-8d9d-b5f72044da10,56c28e0e-7201-3348-8d9d-b5f72044da10,-44.5976,-21.46271,2022-05-19T17:00:00,AQUA_M-T,CARRANCAS,MINAS GERAIS,Brasil,3114600,31,33,,,,Mata Atlântica,POINT (-21.46271 -44.5976)
focos_brasil_ontem_hoje_ref.f72c9456-4a84-3f09-9fad-55ff12c40ce9,f72c9456-4a84-3f09-9fad-55ff12c40ce9,-46.79699,-19.60967,2022-05-19T17:00:00,AQUA_M-T,ARAXÁ,MINAS GERAIS,Brasil,3104007,31,33,,,,Cerrado,POINT (-19.60967 -46.79699)
focos_brasil_ontem_hoje_ref.f50d530d-1bc4-3401-952e-e3473d35b226,f50d530d-1bc4-3401-952e-e3473d35b226,-45.96779,-20.03737,2022-05-19T17:00:00,AQUA_M-T,BAMBUÍ,MINAS GERAIS,Brasil,3105103,31,33,,,,Cerrado,POINT (-20.03737 -45.96779)
focos_brasil_ontem_hoje_ref.fd7ecca6-42f0-350b-a62c-a4b3d50631fd,fd7ecca6-42f0-350b-a62c-a4b3d50631fd,-46.75885,-20.30347,2022-05-19T17:00:00,AQUA_M-T,DELFINÓPOLIS,MINAS GERAIS,Brasil,3121209,31,33,,,,Cerrado,POINT (-20.30347 -46.75885)
focos_brasil_ontem_hoje_ref.6cabc6f8-ecaf-3caa-8146-dbc4e2ef1e71,6cabc6f8-ecaf-3caa-8146-dbc4e2ef1e71,-45.42648,-20.81278,2022-05-19T17:00:00,AQUA_M-T,CRISTAIS,MINAS GERAIS,Brasil,3120201,31,33,,,,Cerrado,POINT (-20.81278 -45.42648)
focos_brasil_ontem_hoje_ref.e7d1f0ef-10d7-3ef8-8194-7042ddffb0de,e7d1f0ef-10d7-3ef8-8194-7042ddffb0de,-48.45559,-23.93271,2022-05-19T16:58:00,AQUA_M-T,CAPÃO BONITO,SÃO PAULO,Brasil,3510203,35,33,,,,Cerrado,POINT (-23.93271 -48.45559)
focos_brasil_ontem_hoje_ref.732e61e6-6846-35d3-ae67-66572a822937,732e61e6-6846-35d3-ae67-66572a822937,-49.59086,-24.01528,2022-05-19T16:58:00,AQUA_M-T,SENGÉS,PARANÁ,Brasil,4126306,41,33,,,,Cerrado,POINT (-24.01528 -49.59086)
focos_brasil_ontem_hoje_ref.a7c201e9-542b-3220-957b-eaf045de827b,a7c201e9-542b-3220-957b-eaf045de827b,-49.34404,-26.14888,2022-05-19T16:58:00,AQUA_M-T,CAMPO ALEGRE,SANTA CATARINA,Brasil,4203303,42,33,,,,Mata Atlântica,POINT (-26.14888 -49.34404)
focos_brasil_ontem_hoje_ref.5c702fab-60a7-3009-bc7b-dee285ff35cc,5c702fab-60a7-3009-bc7b-dee285ff35cc,-50.60889,-23.866,2022-05-19T16:58:00,AQUA_M-T,SAPOPEMA,PARANÁ,Brasil,4126207,41,33,,,,Mata Atlântica,POINT (-23.866 -50.60889)
